2025-02-25 01:34:35.647 | INFO     | __main__:lifespan:16 | Starting up application...
2025-02-25 02:32:25.978 | ERROR    | apps.chat.routes:create_message:124 | Error generating response: '\n    "semantic_queries"'
2025-02-25 02:32:26.007 | ERROR    | apps.chat.routes:create_message:136 | Error creating message: '\n    "semantic_queries"'
2025-02-25 02:32:26.011 | ERROR    | core.db:get_session:31 | Database session error: 500: {'error': 'message_creation_failed', 'message': 'Failed to create message', 'code': 500, 'details': {'error': '\'\\n    "semantic_queries"\''}, 'timestamp': '2025-02-24T21:32:26.009521'}
2025-02-25 02:38:57.162 | INFO     | __main__:lifespan:18 | Starting up application...
2025-02-25 02:38:57.169 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 02:38:57.188 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 02:40:17.340 | ERROR    | apps.test.routes:test_embeddings:24 | Embeddings test failed: object list can't be used in 'await' expression
2025-02-25 02:40:45.634 | ERROR    | apps.test.routes:test_vector_store:58 | Vector store test failed: A list of valid ids are required when auto_id is False. You can set `auto_id` to True in this Milvus instance to generate ids automatically, or specify string-type ids for each text.
2025-02-25 02:41:47.288 | INFO     | __main__:lifespan:18 | Starting up application...
2025-02-25 02:41:47.288 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 02:41:47.304 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 02:42:16.593 | ERROR    | apps.test.routes:test_embeddings:25 | Embeddings test failed: object list can't be used in 'await' expression
2025-02-25 02:44:36.226 | INFO     | __main__:lifespan:18 | Starting up application...
2025-02-25 02:44:36.226 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 02:44:36.233 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 02:46:34.147 | ERROR    | apps.test.routes:test_vector_store:69 | Vector store test failed: A list of valid ids are required when auto_id is False. You can set `auto_id` to True in this Milvus instance to generate ids automatically, or specify string-type ids for each text.
2025-02-25 02:49:59.660 | ERROR    | apps.rag.services:__init__:43 | Failed to initialize RAGService: Milvus.__init__() got an unexpected keyword argument 'dimension'
2025-02-25 02:52:12.626 | ERROR    | apps.rag.services:__init__:45 | Failed to initialize RAGService: Milvus.__init__() got an unexpected keyword argument 'collection_config'
2025-02-25 02:57:04.957 | ERROR    | apps.rag.services:__init__:36 | Failed to initialize RAGService: Milvus.__init__() got an unexpected keyword argument 'schema'
2025-02-25 03:00:00.471 | ERROR    | core.vector_store.utils:ensure_milvus_collection:22 | Error ensuring Milvus collection: <ConnectionNotExistException: (code=1, message=should create connection first.)>
2025-02-25 03:00:00.473 | ERROR    | apps.rag.services:__init__:36 | Failed to initialize RAGService: <ConnectionNotExistException: (code=1, message=should create connection first.)>
2025-02-25 03:02:46.114 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:02:46.231 | ERROR    | core.vector_store.utils:ensure_milvus_collection:26 | Error ensuring Milvus collection: Either `embedding_function` or `builtin_function` should be provided.
2025-02-25 03:02:46.232 | ERROR    | apps.rag.services:__init__:36 | Failed to initialize RAGService: Either `embedding_function` or `builtin_function` should be provided.
2025-02-25 03:06:10.933 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:06:11.008 | ERROR    | core.vector_store.utils:create_milvus_collection:29 | Error creating Milvus collection: <MilvusException: (code=700, message=index not found[collection=document_store])>
2025-02-25 03:06:11.009 | ERROR    | apps.rag.services:__init__:37 | Failed to initialize RAGService: <MilvusException: (code=700, message=index not found[collection=document_store])>
2025-02-25 03:10:41.097 | INFO     | __main__:reset_vector_store:17 | Starting vector store reset...
2025-02-25 03:10:41.184 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:10:41.232 | INFO     | __main__:reset_vector_store:27 | Dropping collection: document_store
2025-02-25 03:10:41.241 | INFO     | __main__:reset_vector_store:31 | Creating new collection: document_store
2025-02-25 03:10:41.241 | ERROR    | __main__:reset_vector_store:48 | Error resetting vector store: 'Settings' object has no attribute 'EMBEDDING_DIMENSION'
2025-02-25 03:10:41.343 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:11:41.847 | INFO     | __main__:reset_vector_store:17 | Starting vector store reset...
2025-02-25 03:11:41.942 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:11:41.990 | INFO     | __main__:reset_vector_store:31 | Creating new collection: document_store
2025-02-25 03:11:42.573 | INFO     | core.vector_store.utils:create_milvus_collection:52 | Created collection and index: document_store
2025-02-25 03:11:43.434 | INFO     | __main__:reset_vector_store:35 | Creating index...
2025-02-25 03:11:43.956 | INFO     | __main__:reset_vector_store:45 | Vector store reset completed successfully!
2025-02-25 03:11:43.958 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:11:54.354 | INFO     | __main__:reset_database:35 | Starting database reset...
2025-02-25 03:11:54.356 | INFO     | __main__:reset_database:38 | Dropping all tables...
2025-02-25 03:11:54.448 | INFO     | __main__:reset_database:42 | Creating new tables...
2025-02-25 03:11:54.587 | INFO     | __main__:reset_database:46 | Cleaning uploads directory...
2025-02-25 03:11:54.589 | INFO     | __main__:clean_uploads_directory:27 | Uploads directory cleaned and recreated
2025-02-25 03:11:54.589 | INFO     | __main__:reset_database:49 | Database reset completed successfully!
2025-02-25 03:12:04.189 | INFO     | __main__:reset_vector_store:17 | Starting vector store reset...
2025-02-25 03:12:04.268 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:12:04.278 | INFO     | __main__:reset_vector_store:27 | Dropping collection: document_store
2025-02-25 03:12:04.286 | INFO     | __main__:reset_vector_store:31 | Creating new collection: document_store
2025-02-25 03:12:04.847 | INFO     | core.vector_store.utils:create_milvus_collection:52 | Created collection and index: document_store
2025-02-25 03:12:05.714 | INFO     | __main__:reset_vector_store:35 | Creating index...
2025-02-25 03:12:06.239 | INFO     | __main__:reset_vector_store:45 | Vector store reset completed successfully!
2025-02-25 03:12:06.241 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:12:37.854 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:12:37.910 | ERROR    | apps.rag.services:__init__:37 | Failed to initialize RAGService: no running event loop
2025-02-25 03:14:58.111 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:15:06.034 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:15:06.034 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:15:06.038 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:16:06.593 | WARNING  | apps.test.routes:test_vector_store:90 | Failed to cleanup test collection: 'NoneType' object has no attribute 'drop'
2025-02-25 03:16:06.604 | ERROR    | apps.test.routes:test_vector_store:93 | Vector store test failed: A list of valid ids are required when auto_id is False. You can set `auto_id` to True in this Milvus instance to generate ids automatically, or specify string-type ids for each text.
2025-02-25 03:17:04.105 | ERROR    | apps.rag.services:_generate_search_queries:236 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:17:04.106 | ERROR    | apps.test.routes:test_hybrid_search:145 | Hybrid search test failed: '\n    "semantic_queries"'
2025-02-25 03:17:14.969 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:17:14.970 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 03:17:52.458 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:18:02.447 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:18:02.447 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:18:02.463 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:18:23.146 | WARNING  | apps.test.routes:test_vector_store:90 | Failed to cleanup test collection: 'NoneType' object has no attribute 'drop'
2025-02-25 03:18:23.146 | ERROR    | apps.test.routes:test_vector_store:93 | Vector store test failed: A list of valid ids are required when auto_id is False. You can set `auto_id` to True in this Milvus instance to generate ids automatically, or specify string-type ids for each text.
2025-02-25 03:20:27.281 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:20:27.289 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 03:20:57.784 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:21:06.270 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:21:06.271 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:21:06.280 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:21:36.181 | INFO     | apps.test.routes:test_vector_store:50 | Creating test collection: test_collection_4d6f0529
2025-02-25 03:21:36.287 | ERROR    | core.vector_store.utils:create_milvus_collection:52 | Error creating Milvus collection: <MilvusException: (code=65535, message=only metric type can be passed when use AutoIndex)>
2025-02-25 03:21:36.288 | ERROR    | apps.test.routes:test_vector_store:97 | Vector store test failed: <MilvusException: (code=65535, message=only metric type can be passed when use AutoIndex)>
2025-02-25 03:23:33.623 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:23:33.625 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 03:24:07.870 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:24:15.430 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:24:15.430 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:24:15.437 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:24:30.226 | INFO     | apps.test.routes:test_vector_store:50 | Creating test collection: test_collection_89238420
2025-02-25 03:24:30.816 | INFO     | core.vector_store.utils:create_milvus_collection:33 | Created collection with auto-index: test_collection_89238420
2025-02-25 03:24:31.783 | INFO     | apps.test.routes:test_vector_store:73 | Inserted 2 test vectors
2025-02-25 03:24:31.829 | INFO     | apps.test.routes:test_vector_store:84 | Vector search test successful
2025-02-25 03:24:31.853 | INFO     | apps.test.routes:test_vector_store:95 | Cleaned up test collection: test_collection_89238420
2025-02-25 03:25:06.201 | ERROR    | apps.rag.services:_generate_search_queries:236 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:25:06.201 | ERROR    | apps.test.routes:test_hybrid_search:145 | Hybrid search test failed: '\n    "semantic_queries"'
2025-02-25 03:25:16.773 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:25:16.773 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 03:27:44.235 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:27:52.933 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:27:52.934 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:27:52.938 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:29:15.960 | INFO     | apps.test.routes:test_vector_store:50 | Creating test collection: test_collection_17e3d0ab
2025-02-25 03:29:16.528 | INFO     | core.vector_store.utils:create_milvus_collection:33 | Created collection with auto-index: test_collection_17e3d0ab
2025-02-25 03:29:17.197 | INFO     | apps.test.routes:test_vector_store:73 | Inserted 2 test vectors
2025-02-25 03:29:17.211 | INFO     | apps.test.routes:test_vector_store:84 | Vector search test successful
2025-02-25 03:29:17.223 | INFO     | apps.test.routes:test_vector_store:95 | Cleaned up test collection: test_collection_17e3d0ab
2025-02-25 03:30:01.342 | ERROR    | apps.rag.services:_generate_search_queries:236 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:30:01.345 | ERROR    | apps.test.routes:test_hybrid_search:145 | Hybrid search test failed: '\n    "semantic_queries"'
2025-02-25 03:31:31.293 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:31:31.293 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 03:32:32.884 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:32:41.993 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:32:41.993 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:32:42.011 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:33:01.878 | ERROR    | apps.rag.services:_generate_search_queries:258 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:33:01.879 | ERROR    | apps.rag.services:_generate_search_queries:258 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:33:01.880 | ERROR    | apps.rag.services:hybrid_search:190 | Error in hybrid search: 'VectorStoreManager' object has no attribute 'similarity_search'
2025-02-25 03:33:01.880 | ERROR    | apps.test.routes:test_hybrid_search:145 | Hybrid search test failed: 'VectorStoreManager' object has no attribute 'similarity_search'
2025-02-25 03:34:48.762 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 03:34:48.763 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 03:35:05.951 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:35:05.953 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:35:05.964 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:35:06.043 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:35:16.927 | ERROR    | apps.rag.services:_generate_search_queries:265 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:35:16.928 | ERROR    | apps.rag.services:_generate_search_queries:265 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:35:16.929 | DEBUG    | apps.rag.services:hybrid_search:159 | Generated search queries: {'semantic_queries': ['test document'], 'keyword_terms': ['test', 'document'], 'filters': {}}
2025-02-25 03:35:44.331 | ERROR    | core.db:get_session:31 | Database session error: 401: Invalid credentials
2025-02-25 03:37:25.837 | DEBUG    | apps.chat.routes:upload_attachments:181 | Uploading files to conversation ea37a2c3-b485-4dd1-9882-89cdcb40464f
2025-02-25 03:37:25.941 | INFO     | apps.chat.routes:upload_attachments:226 | File Amended Securities Business Regulations-ar.pdf uploaded successfully
2025-02-25 03:38:26.677 | DEBUG    | apps.chat.routes:create_message:49 | Creating message for conversation ea37a2c3-b485-4dd1-9882-89cdcb40464f
2025-02-25 03:38:26.702 | ERROR    | apps.rag.services:_generate_search_queries:265 | Error generating search queries: '\n    "semantic_queries"'
2025-02-25 03:38:26.705 | DEBUG    | apps.rag.services:hybrid_search:159 | Generated search queries: {'semantic_queries': ['explain the doc'], 'keyword_terms': ['explain', 'the', 'doc'], 'filters': {}}
2025-02-25 03:50:56.329 | ERROR    | apps.rag.services:__init__:38 | Failed to initialize RAGService: 'Settings' object has no attribute 'DATA_DIR'
2025-02-25 03:52:36.569 | ERROR    | core.vector_store.manager:initialize_store:31 | Error initializing vector store: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-02-25 03:56:06.679 | ERROR    | core.vector_store.manager:initialize_store:44 | Error initializing vector store: Could not import faiss python package. Please install it with `pip install faiss-gpu` (for CUDA supported GPU) or `pip install faiss-cpu` (depending on Python version).
2025-02-25 03:56:06.680 | ERROR    | apps.rag.services:__init__:38 | Failed to initialize RAGService: Vector store initialization failed: Could not import faiss python package. Please install it with `pip install faiss-gpu` (for CUDA supported GPU) or `pip install faiss-cpu` (depending on Python version).
2025-02-25 03:56:55.548 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 03:56:59.582 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 03:57:00.358 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 03:57:00.358 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 03:57:00.391 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 03:57:00.470 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 03:58:15.963 | DEBUG    | apps.chat.routes:upload_attachments:181 | Uploading files to conversation ea37a2c3-b485-4dd1-9882-89cdcb40464f
2025-02-25 03:58:16.041 | INFO     | apps.chat.routes:upload_attachments:226 | File Arabic_ RAG sampels Dataset.pdf uploaded successfully
2025-02-25 03:58:50.305 | ERROR    | core.db:get_session:31 | Database session error: 'RAGService' object has no attribute 'get_document'
2025-02-25 03:58:50.309 | ERROR    | core.middleware:error_handler:11 | Unhandled error: 'RAGService' object has no attribute 'get_document'
2025-02-25 04:01:52.155 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 04:01:52.157 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 04:02:16.390 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 04:02:20.132 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 04:02:20.866 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 04:02:20.866 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 04:02:20.881 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 04:02:20.972 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 04:03:45.397 | DEBUG    | apps.chat.routes:upload_attachments:181 | Uploading files to conversation ea37a2c3-b485-4dd1-9882-89cdcb40464f
2025-02-25 04:03:45.477 | INFO     | apps.chat.routes:upload_attachments:226 | File Arabic_ RAG sampels Dataset.pdf uploaded successfully
2025-02-25 04:04:03.135 | ERROR    | core.db:get_session:31 | Database session error: RAGService.get_document() missing 1 required positional argument: 'session'
2025-02-25 04:04:03.156 | ERROR    | core.middleware:error_handler:11 | Unhandled error: RAGService.get_document() missing 1 required positional argument: 'session'
2025-02-25 04:05:52.543 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 04:05:52.545 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 04:06:16.160 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 04:06:23.396 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 04:06:24.480 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 04:06:24.481 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 04:06:24.492 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 04:06:24.577 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 04:07:22.316 | DEBUG    | apps.chat.routes:upload_attachments:181 | Uploading files to conversation ea37a2c3-b485-4dd1-9882-89cdcb40464f
2025-02-25 04:07:22.391 | INFO     | apps.chat.routes:upload_attachments:226 | File Arabic_ RAG sampels Dataset.pdf uploaded successfully
2025-02-25 04:07:37.320 | ERROR    | core.db:get_session:31 | Database session error: RAGService.get_document_status() missing 1 required positional argument: 'session'
2025-02-25 04:07:37.324 | ERROR    | core.middleware:error_handler:11 | Unhandled error: RAGService.get_document_status() missing 1 required positional argument: 'session'
2025-02-25 04:08:07.004 | ERROR    | apps.rag.routes:upload_document:82 | Error processing document: (sqlite3.OperationalError) table document has no column named current_status
[SQL: INSERT INTO document (id, title, content, doc_metadata, status, vector_ids, conversation_id, created_by_id, created_at, updated_at, current_status, is_searchable) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: ('e82460ca2eee4f539f7e35277f8e9295', '1st dataset navid RAG.docx', '', '{"file_size": 13826, "file_type": "application/octet-stream", "attachment_id": "5801d1f2-d9ac-4dc0-99be-e0cc8eb3ad2c"}', 'PROCESSING', '[]', 'ea37a2c3b4854dd1988289cdcb40464f', '25384abfe3d64861bbb5eb8c986ceea1', '2025-02-24 23:08:06.993438', '2025-02-24 23:08:06.993438', 'QUEUED', 0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-02-25 04:08:07.006 | ERROR    | core.db:get_session:31 | Database session error: 500: (sqlite3.OperationalError) table document has no column named current_status
[SQL: INSERT INTO document (id, title, content, doc_metadata, status, vector_ids, conversation_id, created_by_id, created_at, updated_at, current_status, is_searchable) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: ('e82460ca2eee4f539f7e35277f8e9295', '1st dataset navid RAG.docx', '', '{"file_size": 13826, "file_type": "application/octet-stream", "attachment_id": "5801d1f2-d9ac-4dc0-99be-e0cc8eb3ad2c"}', 'PROCESSING', '[]', 'ea37a2c3b4854dd1988289cdcb40464f', '25384abfe3d64861bbb5eb8c986ceea1', '2025-02-24 23:08:06.993438', '2025-02-24 23:08:06.993438', 'QUEUED', 0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-02-25 04:08:13.459 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 04:08:13.460 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 04:11:41.045 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 04:11:46.397 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 04:11:47.618 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 04:11:47.618 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 04:11:47.646 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 04:11:47.732 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 04:13:07.998 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
2025-02-25 04:13:08.003 | INFO     | __main__:lifespan:41 | Application shutdown complete
2025-02-25 16:27:54.306 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 16:28:01.101 | INFO     | core.vector_store.manager:initialize_store:42 | Vector store initialized successfully
2025-02-25 16:28:01.982 | INFO     | __main__:lifespan:19 | Starting up application...
2025-02-25 16:28:01.982 | INFO     | core.db:init_db:17 | Initializing database...
2025-02-25 16:28:01.992 | INFO     | core.db:init_db:21 | Database initialization completed successfully
2025-02-25 16:28:02.081 | INFO     | core.vector_store.connection:ensure_connection:20 | Successfully connected to Milvus
2025-02-25 16:28:25.160 | INFO     | core.vector_store.connection:close_connection:32 | Disconnected from Milvus
